ID,DATASET,curated_smiles,component1,component2
UNPD_subset_A_598,UNPD-A,CC(=O)O[C@@H]1[C@@H](O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c2=O)O[C@H]1C,59.05598068237305,-33.77845764160156
UNPD_subset_A_599,UNPD-A,CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1,35.1439208984375,66.01605224609375
UNPD_subset_A_600,UNPD-A,O=C(Oc1cc(C(=O)O[C@@H]2O[C@@H]3COC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)O[C@H]3[C@H](OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(O)c4)c3)[C@H]2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c1O)c1cc(O)c(O)c(O)c1,-0.8640500903129578,-82.08123016357422
UNPD_subset_A_601,UNPD-A,CC(C)NC(N)=O,-1.062188982963562,8.70908260345459
UNPD_subset_A_590,UNPD-A,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](O)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,48.55524444580078,68.38362884521484
UNPD_subset_A_602,UNPD-A,COc1cc(O)c2c(c1)C(=O)c1cc(COC(C)=O)cc(O)c1C2=O,-1.9652125835418701,-50.80664825439453
UNPD_subset_A_604,UNPD-A,CC(=O)O[C@H](CC[C@](C)(OC(C)=O)[C@H]1CC[C@@H]2O[C@H]([C@@]3(C)CC[C@H](Br)C(C)(C)O3)CC[C@@]2(C)O1)[C@@]1(C)CC[C@H](C(C)(C)OC(C)=O)O1,-15.961980819702148,15.717707633972168
UNPD_subset_A_605,UNPD-A,CCCCCCCCCCCCCCCCOC[C@H](O)COC(=O)CCCCCCCCCCCCCCC,24.266176223754883,72.08512878417969
UNPD_subset_A_606,UNPD-A,C[C@H]1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@]12CCC(=O)O2,-38.56843566894531,0.5455518960952759
UNPD_subset_A_607,UNPD-A,CC1=CC[C@@H]2CC3=C(C)CC[C@H](O)[C@@]3(C)CC[C@@H]1C2(C)C,1.243873119354248,-4.130254745483398
UNPD_subset_A_608,UNPD-A,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC(=O)C5CC(=O)CC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@H]1[C@@H]2C,36.98006057739258,52.40962600708008
UNPD_subset_A_609,UNPD-A,COC(=O)c1c(C)ccc2c(O)c3c(O)c4c(c(O)c3cc12)C(=O)C=CC4=O,12.719298362731934,-19.73306655883789
UNPD_subset_A_610,UNPD-A,COc1ccc(OC(=O)C(C)C)c([C@@H]2O[C@H]2C)c1,14.314032554626465,-33.27357864379883
UNPD_subset_A_611,UNPD-A,C[C@@H]1CCC(C(=O)O)C1,-35.24183654785156,2.0449485778808594
UNPD_subset_A_612,UNPD-A,CC(=O)O[C@@H]1[C@@H](C)/C=C/C(C)(C)[C@H](OC(C)=O)CC(=O)C(C)=CC2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@@]21O,-8.35940933227539,-43.69950866699219
UNPD_subset_A_613,UNPD-A,COc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3O)cc1OC,15.820821762084961,-53.48490905761719
UNPD_subset_A_614,UNPD-A,O=C(CC(=O)c1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2,11.419764518737793,-47.38003921508789
UNPD_subset_A_603,UNPD-A,CC1(C)C=Cc2c(cc(O)c3c(=O)c4c(oc23)-c2c(O)cc(O)c3c2C(C4)[C@](C)(CO)O3)O1,33.60112762451172,-42.64216995239258
UNPD_subset_A_615,UNPD-A,CC(=O)O[C@@]1(C)C(=O)C2OC(=O)[C@@]3(C)CCC[C@@](C)([C@@H]23)[C@@]12CC[C@]1(CO[C@@H](O)C1)O2,1.4393067359924316,2.9932494163513184
UNPD_subset_A_589,UNPD-A,O=C1C=CC(=O)c2cc(-c3cccc4c3C(=O)C=CC4=O)ccc21,-7.786718845367432,-44.57577133178711
UNPD_subset_A_587,UNPD-A,COC(=O)C[C@@](C)(O)CC(=O)OC[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@](C)(CC[C@H]12)C3,-59.054439544677734,-9.225531578063965
UNPD_subset_A_563,UNPD-A,CC1C(=O)O[C@]23CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CCCC(C)(C)[C@@H]6CC[C@]54C)[C@@]2(C)CC[C@H]13,-52.603904724121094,20.614803314208984
UNPD_subset_A_564,UNPD-A,CO[C@H]1[C@@H](N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,-34.35578536987305,-46.74721145629883
UNPD_subset_A_565,UNPD-A,C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(O)CO)C1(C)C,-25.800111770629883,3.5525848865509033
UNPD_subset_A_566,UNPD-A,CO[C@]1(C)c2nc3ccccc3c(=O)n2C(C[C@@]2(O)c3ccccc3N3C(=O)C4(CC4)N(C(C)=O)[C@@H]32)C(=O)N1C,-25.71176528930664,-32.02341842651367
UNPD_subset_A_567,UNPD-A,CC(C)C(NC(CCC(=O)O)C(=O)O)C(=O)O,0.9113508462905884,47.83382797241211
UNPD_subset_A_568,UNPD-A,CC(=O)Oc1c(-c2ccc(O)cc2)c(OC(C)=O)c2oc3cc(O)c(O)cc3c2c1OC(C)=O,27.13300323486328,-34.71858215332031
UNPD_subset_A_569,UNPD-A,CC1(C)Oc2cc3c(cc2C[C@@H]1O)[C@@H]1Oc2cc4c(cc2[C@@H]1CO3)OCO4,19.01331329345703,-46.08213806152344
UNPD_subset_A_570,UNPD-A,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)C[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,47.48095703125,62.25020217895508
UNPD_subset_A_571,UNPD-A,C[C@]1(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC(=O)O1,-11.131891250610352,-1.4606515169143677
UNPD_subset_A_572,UNPD-A,O[C@H]1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,-43.82204818725586,-7.64114236831665
UNPD_subset_A_573,UNPD-A,CC(=O)NCCC(N)C(=O)O,26.026613235473633,18.079801559448242
UNPD_subset_A_588,UNPD-A,C[C@@H]1CC[C@H]2C(C)(C)[C@H](O)CC[C@]2(C)[C@@]1(O)CCc1ccoc1,-38.42131042480469,57.745704650878906
UNPD_subset_A_574,UNPD-A,CC(=O)O[C@@H]1Cc2c(C(=O)O)c(O)cc(O)c2[C@@H](C)C1,7.8589043617248535,-6.249510765075684
UNPD_subset_A_576,UNPD-A,CC1(C)O[C@]23[C@H](O)[C@H]1C[C@H](OC(=O)c1ccccc1)[C@]2(C)[C@@H](OC(=O)c1ccccc1)CC[C@]3(C)O,28.749216079711914,5.830621719360352
UNPD_subset_A_577,UNPD-A,C[C@@H]1O[C@@H](O[C@H]2[C@@H](O[C@H]3CC[C@]4(C)[C@H](CC[C@@]5(C)[C@@H]4CC=C4[C@@H]6[C@](C(=O)O)(CC[C@@H](C)[C@@]6(C)O)CC[C@]45C)C3(C)C)OC[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,47.51314926147461,67.7342758178711
UNPD_subset_A_578,UNPD-A,CO[C@H]1/C=C/C=C/C=C/C[C@@H](OC(=O)C(C)=NC(=O)C2CCCCC2)[C@H](C)[C@H](O)/C(C)=C\CCc2c(O)c(cc3ncsc23)NC(=O)C1,-22.400381088256836,-2.3494315147399902
UNPD_subset_A_579,UNPD-A,CC[C@]1(OC)CC[C@@]2(CO1)[C@H]1CCC3=C4[C@@H](CC3)C(C(=O)O)C[C@]42CN(C)C1,-48.794578552246094,1.2001386880874634
UNPD_subset_A_580,UNPD-A,O=c1oc2c(c3ccccc13)C1=NCCc3cc4c(c-2c31)OCO4,-8.983781814575195,-59.232723236083984
UNPD_subset_A_581,UNPD-A,CCCC[C@@H]1C[C@H]([C@]2(CC)OC(=O)C[C@@H]2O)[C@@](O)(CC)C1,19.6216983795166,19.538469314575195
UNPD_subset_A_582,UNPD-A,O=C1O[C@H]2[C@H](O)[C@@H](OC(=O)c3cc(O)c(O)c4c3C3=C1CC(=O)[C@](O)(O4)C3(O)O)[C@H](OC(=O)c1cc(O)c(O)c(O)c1)O[C@@H]2CO,0.19478614628314972,-76.5050277709961
UNPD_subset_A_583,UNPD-A,C/C1=C\C[C@]2(C)CC=C(C(C)C)[C@H]2CCC(C(=O)O)=CCC1,-48.25834274291992,-17.94292640686035
UNPD_subset_A_584,UNPD-A,COc1cc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)ccc1O,61.4013786315918,-45.95649719238281
UNPD_subset_A_585,UNPD-A,CC(=O)OC[C@@]12[C@H](O)C[C@@H](C)[C@](C)(CCc3ccoc3)[C@H]1[C@@H](O)CC[C@]21CO1,-11.495469093322754,36.77903747558594
UNPD_subset_A_586,UNPD-A,O=C(O)C1Cc2ccccc2-c2c1ccc1ccccc21,-1.5639190673828125,-14.482185363769531
UNPD_subset_A_575,UNPD-A,COc1cc(O)ccc1-c1oc2cc(OC)c(OC)c(O)c2c(=O)c1OC,58.29866027832031,-41.63893127441406
UNPD_subset_A_562,UNPD-A,COc1ccc2c3c(c4cc(OC)c(O)cc4c2c1)CN1CCCC[C@H]1C3,9.270030975341797,-30.86937141418457
UNPD_subset_A_616,UNPD-A,COc1ccc([C@@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,-18.83709144592285,-64.21322631835938
UNPD_subset_A_618,UNPD-A,CCc1cc(O)c2c(O)c3c(cc2c1C(=O)OC)C(=O)c1cccc(O)c1C3=O,0.08340020477771759,-48.61073303222656
UNPD_subset_A_647,UNPD-A,CC1(C(N)C(=O)O)CC1,-19.445140838623047,36.86857223510742
UNPD_subset_A_648,UNPD-A,O=C1N=CCc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)C(=NO)Cc2cc(Br)c(c(Br)c2)Oc2cc(cc(Br)c2O)CC1=NO,-64.36054229736328,-48.24903106689453
UNPD_subset_A_649,UNPD-A,CCCCCCCCO[C@@H]1O[C@@H](C)[C@H](OC(=O)CCCCC)[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]2OC(C)=O)[C@H]1O,25.27958106994629,59.93849182128906
UNPD_subset_A_650,UNPD-A,O=C1NC[C@H](O)n2cc(Br)cc21,4.53180456161499,11.72695541381836
UNPD_subset_A_651,UNPD-A,COc1cc([C@@H]2Oc3c(OC)cc(CCCO)cc3[C@H]2CO)ccc1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,29.04103660583496,23.417179107666016
UNPD_subset_A_652,UNPD-A,CC(C)(O)[C@H](O)COc1c2ccoc2c(O)c2oc(=O)ccc12,62.327571868896484,-3.3080532550811768
UNPD_subset_A_653,UNPD-A,CCCCCCCCCCC[C@H]1CCCC(=O)O1,-26.459285736083984,61.42343521118164
UNPD_subset_A_654,UNPD-A,CC1C(=O)C(O)[C@]2(Br)O[C@@H]3C[C@](C)(Cl)[C@@H](Br)C[C@]13C2(C)C,58.772621154785156,25.168506622314453
UNPD_subset_A_655,UNPD-A,COC(=O)[C@@]1(O[C@@H]2[C@@H](O)[C@@H](COCc3ccccc3)O[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)C[C@@H](OC(C)=O)[C@@H](NC(C)=O)[C@H]([C@H](OC(C)=O)[C@H](COC(C)=O)OC(C)=O)O1,-7.374762535095215,24.435081481933594
UNPD_subset_A_656,UNPD-A,CC(C)[C@H]1C[C@@H](O)[C@@H]2[C@]1(C)CC[C@]1(C)[C@H]3CC[C@H]4C(C)(C)CCC[C@]4(C)C3=CC[C@@]21C,-66.14299774169922,19.453899383544922
UNPD_subset_A_657,UNPD-A,O=C1Cc2ccc(O)cc2C=NCCc2cc(O)ccc21,-50.00553894042969,-53.39630126953125
UNPD_subset_A_646,UNPD-A,CCCCCCCCCCCCC(=O)C1(O)C(=O)CCC1=O,-4.813350200653076,4.6307220458984375
UNPD_subset_A_658,UNPD-A,C[C@]12CCC[C@@]3(C)C(=O)O[C@H](OC[C@@]45C[C@@H](CC[C@H]41)[C@@](O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C5)[C@@H]23,24.70326805114746,33.58478927612305
UNPD_subset_A_660,UNPD-A,O=c1cc(-c2cccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c2O)oc2ccccc12,68.76203918457031,-21.77025604248047
UNPD_subset_A_661,UNPD-A,CC(=O)OC[C@@]12[C@@H](OC(C)=O)CC[C@](C)(O)[C@]13OC(C)(C)[C@H]([C@@H](OC(C)=O)[C@H]2OC(=O)c1ccoc1)[C@H]3OC(=O)c1cccnc1,27.88848876953125,6.011758804321289
UNPD_subset_A_662,UNPD-A,CC1C(=O)C=C2[C@]13C[C@H](OC(=O)C3O)[C@@]1(O)C(=O)OC[C@@]21C,-18.839723587036133,-19.100444793701172
UNPD_subset_A_663,UNPD-A,COC1Cc2c(O)ccc(O)c2C(=O)C1CO,-26.357934951782227,-24.533498764038086
UNPD_subset_A_664,UNPD-A,COc1cc(O)c2c(c1)OC(c1cccc(O)c1OC)C(=O)C2O,51.277591705322266,-64.35114288330078
UNPD_subset_A_665,UNPD-A,CCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@@H]21,33.076087951660156,13.824646949768066
UNPD_subset_A_666,UNPD-A,COC(=O)C[C@H]1Cc2cc3c(c(O)c2[C@H](C)O1)C(=O)C1C[C@]3(OC(C)=O)c2c1c(O)c1c(O)c(O)c(CC(=O)CC(=O)O)c(O)c1c2O,-18.160133361816406,12.312386512756348
UNPD_subset_A_667,UNPD-A,CC1(C)C(=O)C[C@@H]2OC3=C4[C@@](C)(C(=O)C(=O)C1[C@@]42C)[C@@]12O[C@@H]1C[C@@H](c1ccoc1)[C@]2(C)C3,-34.78382873535156,-16.248069763183594
UNPD_subset_A_668,UNPD-A,CC(C)C(=O)c1nc2ccccc2c(=O)n1C1C[C@@]2(OC1=O)c1ccccc1N1C(=O)C(C)(C)N(O)[C@@H]12,-12.008219718933105,-26.225465774536133
UNPD_subset_A_669,UNPD-A,CCCCCCCCCCCCCCC,-5.7240166664123535,4.206987380981445
UNPD_subset_A_670,UNPD-A,O=c1c2c3c(ccc2cc2n1CCc1cc4c(cc1-2)OCO4)OCO3,-31.655847549438477,-57.408226013183594
UNPD_subset_A_659,UNPD-A,COc1cc([C@@H]2Oc3cc(CCCO)ccc3O[C@H]2CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)ccc1O,30.821121215820312,22.726491928100586
UNPD_subset_A_617,UNPD-A,CO[C@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4[C@@H](OC)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@]6(C)[C@@H]([C@H](C)O)CC[C@@]67O)C5)O[C@@H]4C)O[C@@H]3C)C[C@H]2OC)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-59.67713165283203,52.726890563964844
UNPD_subset_A_645,UNPD-A,NC[C@@H](N)CC(=O)O,-13.32880973815918,-17.934850692749023
UNPD_subset_A_643,UNPD-A,O=C(CO)C(O)CO,-27.93112564086914,17.81582260131836
UNPD_subset_A_619,UNPD-A,CC(=O)O[C@@H](C)[C@@](O)(C(=O)OCC1=CCN2CC[C@@H](OC(=O)CC(C)(C)O)[C@@H]12)C(C)(C)O,14.99170970916748,3.0569353103637695
UNPD_subset_A_620,UNPD-A,CC1=CC[C@@]2(C)[C@@H]([C@H]3[C@H](O)C[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H]2O)[C@@H]1C,-34.37015914916992,59.26752853393555
UNPD_subset_A_621,UNPD-A,Cc1ccc(O)cc1CCC1=C2CC[C@@H]3[C@H](C)N(C)C[C@]23CCC1=O,39.92792892456055,14.622366905212402
UNPD_subset_A_622,UNPD-A,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC=C3[C@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]32)C1,-11.640780448913574,47.65094757080078
UNPD_subset_A_623,UNPD-A,CC1(C)CC[C@]2(C)CC=C3[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,-55.11348342895508,33.4845085144043
UNPD_subset_A_624,UNPD-A,O=C(Oc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1)C1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,82.32844543457031,-16.423166275024414
UNPD_subset_A_625,UNPD-A,CC(=O)OCC(COC(C)=O)c1c(O)c(O)c2c(c1O)C(=O)C(O)C1C(C)(C)CCC[C@]21C,-30.398813247680664,-20.172008514404297
UNPD_subset_A_626,UNPD-A,CCCCC[C@H](O)C[C@H](O)CC(=O)O[C@H](CCCCC)C[C@H](O)CC(=O)O[C@H](CCC[C@H](C)O)C[C@H](O)CC(=O)O,-3.174309015274048,51.828765869140625
UNPD_subset_A_627,UNPD-A,Cc1occc1[C@H]1CC[C@@](C)(Cl)[C@@H](Br)C1,3.3126909732818604,14.333965301513672
UNPD_subset_A_628,UNPD-A,COc1c(O)cc(-c2oc3c(C)c(O)c(C)c(O)c3c(=O)c2OC)cc1O,61.58432388305664,-42.67776870727539
UNPD_subset_A_629,UNPD-A,COc1cc(C[C@H](CO)c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,35.33882141113281,11.894755363464355
UNPD_subset_A_644,UNPD-A,CC(=O)O[C@H]1CC/C(C)=C/[C@@H]2OCC(C)=C2CC/C(C)=C/CC[C@@]1(C)O,-56.6199836730957,-20.239748001098633
UNPD_subset_A_630,UNPD-A,COc1ccc(C[C@@]2(O)C(=O)N(C)CC(=O)N2C)cc1,-31.905933380126953,-4.793135643005371
UNPD_subset_A_632,UNPD-A,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,54.28119659423828,34.75816345214844
UNPD_subset_A_633,UNPD-A,O=C(NCCSSCCNC(=O)C(Cc1cc(Br)c(O)c(Br)c1)=NO)C(Cc1ccc(O)c(Br)c1)=NO,20.460237503051758,16.915727615356445
UNPD_subset_A_634,UNPD-A,C[C@@]1(CO)CCC[C@@]2(C)[C@H]1CC[C@@]13C[C@@H](C[C@@H](O)[C@@H]12)[C@](C)(O)C3,-72.46513366699219,20.445863723754883
UNPD_subset_A_635,UNPD-A,O=c1c2ccc(O)c(O)c2oc2c(O)c(O)ccc12,54.24494171142578,-54.836238861083984
UNPD_subset_A_636,UNPD-A,CCCCCCCCCC[C@H]1CCCCC(=O)O1,-26.462190628051758,61.408538818359375
UNPD_subset_A_637,UNPD-A,COc1cc2c(cc1OC)[C@H](Cc1ccc(Oc3cc4c(cc3O)-c3c(O)c(OC)cc5c3[C@@H](C4)N(C)CC5)cc1)N(C)CC2,-20.122718811035156,-68.47420501708984
UNPD_subset_A_638,UNPD-A,Nc1cc2c3c(cn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3c1O)CC=N2,2.1517491340637207,7.5935258865356445
UNPD_subset_A_639,UNPD-A,COc1cc2c(OC)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)COC3=O,1.4780387878417969,-62.159481048583984
UNPD_subset_A_640,UNPD-A,COc1ccc2c(=O)cc(-c3ccc4c(c3)OCO4)oc2c1,66.52626037597656,-19.884431838989258
UNPD_subset_A_641,UNPD-A,O[C@@H]1/C=C\C=C/CCN2C[C@H]3C=C4CCCCCCCCCC/C=C\CCN5CC[C@H]3[C@@](C1)(C5)[C@@H]42,-34.1898307800293,-10.084134101867676
UNPD_subset_A_642,UNPD-A,Cc1cc(O)c2c(c1)[C@]1(C)C[C@@]34OC(=O)C[C@@](C)(C1C(=O)C2C)[C@]3(C)CC[C@]12C[C@@H](C)C[C@H](CN14)O2,-30.279157638549805,-1.0206094980239868
UNPD_subset_A_631,UNPD-A,CC(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-62.364654541015625,26.665199279785156
UNPD_subset_A_671,UNPD-A,CO[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H]1NC(C)=O,29.55449867248535,45.37628936767578
UNPD_subset_A_561,UNPD-A,CNCCc1ccc(OC)c([C@@H]2C=C(C)C[C@@H](c3cc(CCNC)ccc3OC)[C@@H]2C(C)C)c1,8.14310359954834,13.01836109161377
UNPD_subset_A_559,UNPD-A,O=c1cc(-c2ccccc2O)oc2cccc(O)c12,69.59870910644531,-18.161972045898438
UNPD_subset_A_479,UNPD-A,CC(C)C1=C[C@H]2[C@@H]3CC[C@@]2(C)O[C@]3(C)CC1,-25.290908813476562,20.24151611328125
UNPD_subset_A_480,UNPD-A,C=C(C)[C@@]1(OO)CC[C@]2(C)[C@H]3CC[C@@H](C)[C@H]3[C@@H]21,-24.78755760192871,3.4123072624206543
UNPD_subset_A_481,UNPD-A,[O-][S@@+]1CSCS1,-40.29280090332031,6.309485912322998
UNPD_subset_A_482,UNPD-A,C=C1[C@@H]2[C@@H](c3c(C)coc3C[C@@H]1O)[C@]1(C)O[C@@H]1[C@]13C[C@H](C)[C@H](OC(C)=O)[C@]21O3,-25.45505714416504,-8.870585441589355
UNPD_subset_A_483,UNPD-A,COc1ccc(C(=O)O[C@H]2CC(C)=C[C@H](OC(C)=O)[C@]3(C)[C@@H]2[C@](O)(C(C)C)C[C@@H]3O)cc1,27.678070068359375,-4.887859344482422
UNPD_subset_A_484,UNPD-A,C=C1CCCC(C)(C)[C@@H]2CC[C@@](C)(C3=CO[C@@H]4OC(=O)C[C@H]34)[C@H]12,-24.13560676574707,-11.102920532226562
UNPD_subset_A_485,UNPD-A,COc1c(O)c(=C(C)C)c2cc(C)cc3oc(O)c1c32,8.336061477661133,6.67111873626709
UNPD_subset_A_486,UNPD-A,O=c1cc(-c2ccccc2)oc2c([C@H]3CCCCN3)c(O)cc(O)c12,78.77261352539062,-27.766651153564453
UNPD_subset_A_487,UNPD-A,C[C@@H]1C[C@H]2OC2=CC=CCC(=O)Cc2cc(O)cc(O)c2C(=O)O1,-16.706905364990234,-38.35380935668945
UNPD_subset_A_488,UNPD-A,COc1cc2ccc(=NC(C)=O)c3c(c2c2c1OCO2)CCC(=O)C(O)C3,-12.275527954101562,-14.316069602966309
UNPD_subset_A_489,UNPD-A,C=C1C(=O)c2c(c(O)c3cc(C)c(C(C)=O)c(O)c3c2O)C(C)(C)C1=O,24.6817626953125,-32.69416809082031
UNPD_subset_A_478,UNPD-A,C[C@@H]1CC[C@]2(O)[C@]3(C)COC(=O)[C@]3(O)[C@H]3C[C@@]12C(OC(=O)c1ccccc1)C(=O)O3,14.705780029296875,-11.19472885131836
UNPD_subset_A_490,UNPD-A,Cc1c(O)oc2c1C=C1CC[C@@H]3C(C)(C)[C@H](O)[C@H](O)C[C@@]3(C)C1C2,-22.060495376586914,-21.545345306396484
UNPD_subset_A_492,UNPD-A,CC1=C2CC(=O)C=C[C@@]2(C)CCC1,-20.42852783203125,-4.282505989074707
UNPD_subset_A_493,UNPD-A,C=C(C(=O)O)[C@@H]1CC[C@@]2(C)C(=O)CCC(=C)[C@@H]2C1,-11.76187801361084,4.628101348876953
UNPD_subset_A_494,UNPD-A,C=C/C=C/C#CC#C/C=C/C,-16.727991104125977,71.24967193603516
UNPD_subset_A_495,UNPD-A,C=C1C(=O)O[C@H]2CC[C@@H]3CC[C@@](C)(O)[C@@H]3C[C@H]12,-12.81779670715332,-6.7385969161987305
UNPD_subset_A_496,UNPD-A,CC(=O)C1CC[C@]2(C1)C(C)=CC[C@H](C)[C@@]2(C)O,-10.775084495544434,-7.600503444671631
UNPD_subset_A_497,UNPD-A,O=c1cc(-c2ccc(Oc3c(O)cc4occ(-c5ccc(O)cc5)c(=O)c4c3O)cc2)oc2cc(O)cc(O)c12,77.71148681640625,-18.58428192138672
UNPD_subset_A_498,UNPD-A,COc1cc(C=Cc2ccc(OC)c(O)c2)oc(=O)c1,51.94673156738281,0.6436809301376343
UNPD_subset_A_499,UNPD-A,C[C@@H]1CC2CC(=O)C(=O)C3CCN4CCC[C@@]2(O)[C@]34C1,-10.796798706054688,12.822473526000977
UNPD_subset_A_500,UNPD-A,C[C@@H]1O[C@@H](c2ccccc2)[C@H](C)N1C,-6.372406482696533,12.46944522857666
UNPD_subset_A_501,UNPD-A,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1c2cc(OC)c(O)cc2CCN1C(=O)NC,-15.963968276977539,-66.09893035888672
UNPD_subset_A_502,UNPD-A,C=CC#N,8.172952651977539,17.690752029418945
UNPD_subset_A_491,UNPD-A,Cc1cc(O)c(C(=O)O)c2c1C(=O)Oc1c(C)c(O)c3c(O)occ3c1O2,14.215243339538574,-37.205501556396484
UNPD_subset_A_503,UNPD-A,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H](C)C(C)=CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,-57.64596939086914,24.358827590942383
UNPD_subset_A_477,UNPD-A,COc1cc2c3c4c1O[C@]1(O)C[C@]4(CC[C@H]1O)CC[C@H]3NCC2,1.813607096672058,3.1236732006073
UNPD_subset_A_475,UNPD-A,CC(=O)c1cc(C)ccn1,1.0165749788284302,-24.114866256713867
UNPD_subset_A_451,UNPD-A,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@]56CC[C@H](O[C@@H]5OC)C(C)(C)[C@@H]6CC[C@]43C)[C@@H]12,-64.21997833251953,27.231704711914062
